STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1992,,-7.95106738600649,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1991,,-6.69861500813781,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1990,,-3.92888722566864,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,-3.87455852737937,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,-5.77851254196407,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,-3.2542431208167,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,-2.58650075035128,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2022,,-1.88202755193888,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2021,,-2.20028733191858,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2020,,-5.37760028459231,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2019,,-2.61121141054951,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2018,,-2.1646856231487,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,-2.7298816879284,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,-1.98981215522263,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,-2.42294903334266,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2014,,-3.05807020995058,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,-2.21360808371174,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,-1.54996488503769,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,-1.46772886471595,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2010,,-1.98107229167803,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2009,,-2.77949423564133,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2008,,-2.47537318610307,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2007,,-1.67681218066806,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2006,,-1.80768566039978,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,NOR,Norway,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2005,,-2.55821605613473,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,1.46549383486745,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,1.52060010195582,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,1.45651170065049,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1998,,2.18945161804497,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1997,,2.79521095067193,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1996,,3.09738422441175,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1995,,2.30628111685427,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,1.29896788735239,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2010,,-0.0416770080379603,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2009,,0.855105330015851,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2008,,1.15575010081748,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2007,,0.912571489903395,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2006,,0.822940602800895,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2005,,0.118599508519613,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2004,,-1.79490546090007,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,-0.111725777324105,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,0.688197750832549,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,3.50984149243033,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,2.79286786877945,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,0.628657068537632,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,0.958738542268498,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,2.28082621729531,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,0.0365262436434608,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2022,,-0.257112421548185,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2021,,-1.15760344308882,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2020,,-2.73870197518501,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2019,,1.70744742604784,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2018,,2.64760786435173,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,0.741757543715429,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,0.869619670621809,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LUX,Luxembourg,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,1.63110064146415,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,3.62018394164247,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,5.20907169252124,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1989,,1.95091104668178,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1988,,1.46874257588596,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1987,,2.61459359253416,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1986,,0.958291013101234,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1985,,0.580879631473307,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,5.79444447932001,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,4.91298402471269,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,5.25040493440349,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1998,,6.02013485733416,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1997,,4.9693932361315,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1996,,4.71882464650345,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1995,,4.13444759502201,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1994,,4.10571482337167,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1993,,3.83826097693234,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1992,,1.53614403415905,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1991,,2.01195981101473,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1990,,2.65741956519648,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,-2.20991898660778,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,-2.7035563381598,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,-3.04608534607446,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,BEL,Belgium,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,-3.20343589785608,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
