DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-06-30,F:Free,,A:Normal value,94.45
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-07-31,F:Free,,A:Normal value,94.34
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-08-31,F:Free,,A:Normal value,93.03
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-09-30,F:Free,,A:Normal value,91.21
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-10-31,F:Free,,A:Normal value,90.82
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-11-30,F:Free,,A:Normal value,88.92
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2001-12-31,F:Free,,A:Normal value,90.34
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-01-31,F:Free,,A:Normal value,89.33
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-02-28,F:Free,,A:Normal value,90.04
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-03-31,F:Free,,A:Normal value,90.6
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-04-30,F:Free,,A:Normal value,90.9
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-05-31,F:Free,,A:Normal value,92.48
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-06-30,F:Free,,A:Normal value,93.32
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-07-31,F:Free,,A:Normal value,92.42
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-08-31,F:Free,,A:Normal value,91.41
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-09-30,F:Free,,A:Normal value,91.03
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-10-31,F:Free,,A:Normal value,91.14
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-11-30,F:Free,,A:Normal value,91.36
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2002-12-31,F:Free,,A:Normal value,91.63
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-01-31,F:Free,,A:Normal value,92.63
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-02-28,F:Free,,A:Normal value,94.52
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-03-31,F:Free,,A:Normal value,96.75
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-04-30,F:Free,,A:Normal value,96.94
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-05-31,F:Free,,A:Normal value,101.58
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-06-30,F:Free,,A:Normal value,103.7
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-07-31,F:Free,,A:Normal value,102.13
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-08-31,F:Free,,A:Normal value,101.18
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-09-30,F:Free,,A:Normal value,103.03
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-10-31,F:Free,,A:Normal value,105.2
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-11-30,F:Free,,A:Normal value,106.55
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2003-12-31,F:Free,,A:Normal value,105.96
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-01-31,F:Free,,A:Normal value,106.37
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-02-29,F:Free,,A:Normal value,103.39
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-03-31,F:Free,,A:Normal value,103.65
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-04-30,F:Free,,A:Normal value,102.94
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-05-31,F:Free,,A:Normal value,101.05
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-06-30,F:Free,,A:Normal value,102.04
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-07-31,F:Free,,A:Normal value,104.7
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-08-31,F:Free,,A:Normal value,105.13
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-09-30,F:Free,,A:Normal value,106.95
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-10-31,F:Free,,A:Normal value,109.8
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-11-30,F:Free,,A:Normal value,114.07
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2004-12-31,F:Free,,A:Normal value,111.34
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-01-31,F:Free,,A:Normal value,110.79
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-02-28,F:Free,,A:Normal value,109.21
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-03-31,F:Free,,A:Normal value,111.06
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-04-30,F:Free,,A:Normal value,109.48
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-05-31,F:Free,,A:Normal value,108.02
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-06-30,F:Free,,A:Normal value,110.11
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-07-31,F:Free,,A:Normal value,111.91
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-08-31,F:Free,,A:Normal value,112.97
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-09-30,F:Free,,A:Normal value,115.51
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-10-31,F:Free,,A:Normal value,115.46
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-11-30,F:Free,,A:Normal value,115.67
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2005-12-31,F:Free,,A:Normal value,117.65
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-01-31,F:Free,,A:Normal value,117.27
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-02-28,F:Free,,A:Normal value,117.89
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-03-31,F:Free,,A:Normal value,117.29
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-04-30,F:Free,,A:Normal value,118.09
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-05-31,F:Free,,A:Normal value,121.02
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-06-30,F:Free,,A:Normal value,120.88
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-07-31,F:Free,,A:Normal value,119.08
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-08-31,F:Free,,A:Normal value,119.64
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-09-30,F:Free,,A:Normal value,119.7
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-10-31,F:Free,,A:Normal value,118.62
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-11-30,F:Free,,A:Normal value,117.55
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2006-12-31,F:Free,,A:Normal value,115.29
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-01-31,F:Free,,A:Normal value,113.02
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-02-28,F:Free,,A:Normal value,113.61
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-03-31,F:Free,,A:Normal value,113.8
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-04-30,F:Free,,A:Normal value,116.65
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-05-31,F:Free,,A:Normal value,120.74
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-06-30,F:Free,,A:Normal value,123.78
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-07-31,F:Free,,A:Normal value,124.79
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-08-31,F:Free,,A:Normal value,123.68
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-09-30,F:Free,,A:Normal value,126.72
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-10-31,F:Free,,A:Normal value,131.86
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-11-30,F:Free,,A:Normal value,132.19
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2007-12-31,F:Free,,A:Normal value,127.19
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-01-31,F:Free,,A:Normal value,125.03
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-02-29,F:Free,,A:Normal value,125.61
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-03-31,F:Free,,A:Normal value,124.01
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-04-30,F:Free,,A:Normal value,122.26
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-05-31,F:Free,,A:Normal value,124.89
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-06-30,F:Free,,A:Normal value,122.57
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-07-31,F:Free,,A:Normal value,122.39
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-08-31,F:Free,,A:Normal value,118.94
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-09-30,F:Free,,A:Normal value,119.73
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-10-31,F:Free,,A:Normal value,109.52
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-11-30,F:Free,,A:Normal value,107.92
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2008-12-31,F:Free,,A:Normal value,105.86
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-01-31,F:Free,,A:Normal value,106.35
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-02-28,F:Free,,A:Normal value,106.02
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-03-31,F:Free,,A:Normal value,104.8
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-04-30,F:Free,,A:Normal value,106.54
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-05-31,F:Free,,A:Normal value,113.01
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-06-30,F:Free,,A:Normal value,115.03
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-07-31,F:Free,,A:Normal value,114.7
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-08-31,F:Free,,A:Normal value,117.63
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-09-30,F:Free,,A:Normal value,117.74
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-10-31,F:Free,,A:Normal value,120.01
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-11-30,F:Free,,A:Normal value,119.51
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2009-12-31,F:Free,,A:Normal value,120.02
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-01-31,F:Free,,A:Normal value,121.49
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-02-28,F:Free,,A:Normal value,120.9
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-03-31,F:Free,,A:Normal value,124.22
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-04-30,F:Free,,A:Normal value,126.66
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-05-31,F:Free,,A:Normal value,124.09
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-06-30,F:Free,,A:Normal value,124.75
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-07-31,F:Free,,A:Normal value,123.66
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-08-31,F:Free,,A:Normal value,123.14
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-09-30,F:Free,,A:Normal value,123.31
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-10-31,F:Free,,A:Normal value,123.82
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-11-30,F:Free,,A:Normal value,124.58
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2010-12-31,F:Free,,A:Normal value,125.32
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-01-31,F:Free,,A:Normal value,126.34
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-02-28,F:Free,,A:Normal value,126.26
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-03-31,F:Free,,A:Normal value,127.71
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-04-30,F:Free,,A:Normal value,129.11
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-05-31,F:Free,,A:Normal value,128.1
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-06-30,F:Free,,A:Normal value,125.97
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-07-31,F:Free,,A:Normal value,128.69
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-08-31,F:Free,,A:Normal value,125.39
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-09-30,F:Free,,A:Normal value,124.21
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-10-31,F:Free,,A:Normal value,122.61
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-11-30,F:Free,,A:Normal value,122.42
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2011-12-31,F:Free,,A:Normal value,122.51
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-01-31,F:Free,,A:Normal value,123.61
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-02-29,F:Free,,A:Normal value,124.68
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-03-31,F:Free,,A:Normal value,125.25
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-04-30,F:Free,,A:Normal value,125.72
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-05-31,F:Free,,A:Normal value,124.49
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-06-30,F:Free,,A:Normal value,122.74
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-07-31,F:Free,,A:Normal value,124.31
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-08-31,F:Free,,A:Normal value,126.25
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-09-30,F:Free,,A:Normal value,126.88
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-10-31,F:Free,,A:Normal value,125.72
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-11-30,F:Free,,A:Normal value,124.72
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2012-12-31,F:Free,,A:Normal value,124.54
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-01-31,F:Free,,A:Normal value,124.02
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-02-28,F:Free,,A:Normal value,122.76
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-03-31,F:Free,,A:Normal value,121.34
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-04-30,F:Free,,A:Normal value,121.72
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-05-31,F:Free,,A:Normal value,121.83
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-06-30,F:Free,,A:Normal value,120.66
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-07-31,F:Free,,A:Normal value,119.78
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-08-31,F:Free,,A:Normal value,119.42
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-09-30,F:Free,,A:Normal value,119.86
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-10-31,F:Free,,A:Normal value,118.97
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-11-30,F:Free,,A:Normal value,118.03
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2013-12-31,F:Free,,A:Normal value,115.82
"BIS,WS_EER,1.0",M.R.B.CA,M:Monthly,R:Real,B:Broad (64 economies),CA:Canada,"Index, 2020 = 100",,2014-01-31,F:Free,,A:Normal value,113.13
